TestName,NrMut,NrMutInvalid,NrMutDouble,ActiveReleased
TestMoby27037,32,0,0,1
TestMoby27037,32,0,0,1
TestMoby27037,35,1,0,1
TestMoby27037,0,0,0,1
TestMoby27037,32,0,0,1
TestMoby27037,33,0,0,1
TestMoby27037,38,0,0,1
TestMoby27037,35,0,0,1
TestMoby27037,37,0,0,1
TestMoby27037,0,0,0,1
TestMoby27037,0,0,0,1
TestMoby27037,33,2,0,1
TestMoby27037,35,0,0,1
TestMoby27037,0,0,0,1
TestMoby27037,40,0,0,1
TestMoby27037,42,0,0,1
TestMoby27037,0,0,0,1
TestMoby27037,24,0,0,1
TestMoby27037,45,0,0,1
TestMoby27037,42,0,0,1
TestMoby27037,35,0,0,1
TestMoby27037,45,0,0,1
TestMoby27037,31,0,0,1
TestMoby27037,28,0,0,1
TestMoby27037,37,0,0,1
TestMoby27037,0,0,0,1
TestMoby27037,35,0,0,1
TestMoby27037,42,0,0,1
TestMoby27037,0,0,0,1
TestMoby27037,30,0,0,1
TestMoby27037,27,0,0,1
TestMoby27037,26,0,0,1
TestMoby27037,36,0,0,1
TestMoby27037,27,0,0,1
TestMoby27037,30,0,0,1
TestMoby27037,39,0,0,1
TestMoby27037,25,0,0,1
TestMoby27037,35,5,0,1
TestMoby27037,37,0,0,1
TestMoby27037,41,0,0,1
TestMoby27037,0,0,0,1
TestMoby27037,35,0,0,1
TestMoby27037,41,2,0,1
TestMoby27037,0,0,0,1
TestMoby27037,44,0,0,1
TestMoby27037,0,0,0,1
TestMoby27037,38,0,0,1
TestMoby27037,36,0,0,1
TestMoby27037,38,0,0,1
TestServing3068,94,2,0,0
TestServing3068,75,0,0,1
TestServing3068,68,0,0,1
TestServing3068,110,21,0,1
TestServing3068,54,2,0,1
TestServing3068,51,0,0,1
TestServing3068,50,0,0,1
TestServing3068,53,0,0,1
TestServing3068,60,0,0,1
TestServing3068,44,0,0,0
TestServing3068,49,0,0,1
TestServing3068,49,0,0,1
TestServing3068,41,0,0,1
TestServing3068,76,14,0,1
TestServing3068,50,0,0,1
TestServing3068,50,0,0,1
TestServing3068,44,0,0,1
TestServing3068,79,1,0,1
TestServing3068,65,4,0,1
TestServing3068,67,1,0,0
TestServing3068,54,1,0,1
TestServing3068,64,0,0,1
TestServing3068,48,0,0,1
TestServing3068,50,0,0,1
TestServing3068,75,2,0,1
TestServing3068,44,0,0,1
TestServing3068,44,7,0,1
TestServing3068,57,0,0,1
TestServing3068,75,0,0,1
TestServing3068,53,0,0,1
TestServing3068,47,0,0,1
TestServing3068,47,0,0,1
TestServing3068,0,0,0,1
TestServing3068,50,0,0,1
TestServing3068,51,0,0,1
TestServing3068,65,0,0,1
TestServing3068,57,1,0,1
TestServing3068,53,0,0,1
TestServing3068,54,0,0,1
TestServing3068,53,0,0,1
TestServing3068,52,0,0,1
TestServing3068,66,0,0,1
TestServing3068,52,0,0,1
TestServing3068,47,0,0,1
TestServing3068,60,0,0,1
TestServing3148,85,7,0,0
TestServing3148,0,0,0,1
TestServing3148,107,6,0,1
TestServing3148,68,2,0,1
TestServing3148,59,0,0,1
TestServing3148,0,0,0,0
TestServing3148,0,0,0,1
TestServing3148,0,0,0,1
TestServing3148,66,1,0,1
TestServing3148,72,0,0,1
TestServing3148,80,1,0,1
TestServing3148,0,0,0,1
TestServing3148,53,0,0,1
TestServing3148,0,0,0,1
TestServing3148,60,0,0,1
TestServing3148,0,0,0,1
TestServing3148,0,0,0,1
TestServing3148,66,0,0,1
TestServing3148,63,0,0,0
TestServing3148,56,0,0,1
TestServing3148,74,0,0,1
TestServing3148,67,0,0,1
TestServing3148,59,0,0,1
TestServing3148,63,1,0,0
TestServing3148,0,0,0,1
TestServing3148,68,1,0,1
TestServing3148,0,0,0,1
TestServing3148,48,0,0,1
TestServing3148,60,0,0,1
TestServing3148,0,0,0,1
TestServing3148,0,0,0,0
TestServing3148,58,0,0,1
TestServing3148,57,0,0,1
TestServing3148,59,0,0,1
TestServing3148,0,0,0,1
TestServing3148,44,0,0,1
TestServing3148,62,0,0,1
TestServing4908,63,2,0,0
TestServing4908,65,4,0,1
TestServing4908,61,1,0,0
TestServing5865,47,1,0,0
TestServing5865,54,1,0,1
TestServing5865,54,0,0,1
TestServing5865,50,0,0,1
TestServing5865,57,0,0,1
TestServing5865,55,0,0,1
TestServing5865,51,0,0,1
TestServing5865,48,0,0,1
TestServing5865,48,0,0,1
TestServing5865,51,0,0,1
TestServing5865,37,0,0,1
TestServing6171,49,2,0,0
TestServing6171,0,0,0,1
TestServing6472,166,4,0,0
TestServing6472,0,0,0,1
TestServing6472,128,13,0,0
TestServing6472,0,0,0,1
TestServing6472,0,0,0,1
TestServing6472,141,4,0,1
TestServing6472,105,6,0,1
TestServing6472,147,14,0,1
TestServing6472,95,3,0,1
TestServing6472,0,0,0,1
TestServing6472,82,1,0,1
TestServing6472,85,1,0,1
TestServing6472,85,4,0,1
TestServing6472,0,0,0,1
TestServing6472,112,5,0,1
TestServing6472,77,11,0,1
TestServing6472,90,4,0,1
TestServing6472,52,3,0,1
TestServing6472,69,0,0,1
TestServing6472,0,0,0,1
TestServing6472,73,1,0,1
TestServing6472,82,0,0,1
TestServing6472,43,0,0,1
TestServing6472,76,4,0,1
TestServing6472,59,0,0,1
TestServing6472,60,0,0,1
TestServing6472,0,0,0,0
TestServing6472,54,0,0,1
TestServing6472,60,1,0,1
TestServing6472,0,0,0,1
TestServing6472,67,11,0,1
TestServing6472,48,0,0,1
TestServing6472,53,0,0,1
